"seriesID","seriesCode","seriesName","seriesParent","seriesUnits","entityID","entityIso","entityName","dataValue","dataYear","dataNote","dataSource","seriesDescription"
33798,"HHU781l_HHCMale","Male","HHU781l_HHTotalIndividual","%",214,"SGP","Singapore","77.0008",2024,"","Infocomm Media Development Authority","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Male"
33798,"HHU781l_HHCMale","Male","HHU781l_HHTotalIndividual","%",239,"ARE","United Arab Emirates","49.3554",2022,"","Telecommunications Regulatory Authority","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Male"
33798,"HHU781l_HHCMale","Male","HHU781l_HHTotalIndividual","%",239,"ARE","United Arab Emirates","52.7555",2023,"Based on non-probabilistic sampling (snowballing) reweighted for representativeness","Telecommunications Regulatory Authority","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Male"
33798,"HHU781l_HHCMale","Male","HHU781l_HHTotalIndividual","%",239,"ARE","United Arab Emirates","60.7487",2024,"","Telecommunications & Digital Government Regulatory Authority","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Male"
33798,"HHU781l_HHCMale","Male","HHU781l_HHTotalIndividual","%",241,"UKR","Ukraine","3.36139",2020,"","State Statistics Service of Ukraine","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Male"
33798,"HHU781l_HHCMale","Male","HHU781l_HHTotalIndividual","%",241,"UKR","Ukraine","3.17313",2021,"","State Statistics Service of Ukraine","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Male"
33798,"HHU781l_HHCMale","Male","HHU781l_HHTotalIndividual","%",242,"URY","Uruguay","53.4447",2022,"","Instituto Nacional de Estadistica","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Male"
33798,"HHU781l_HHCMale","Male","HHU781l_HHTotalIndividual","%",245,"UZB","Uzbekistan","1.6",2022,"","Statistics Agency under the President of the Republic of Uzbekistan","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Male"
33798,"HHU781l_HHCMale","Male","HHU781l_HHTotalIndividual","%",250,"VNM","Viet Nam","5.53",2023,"","Ministry of Information and Communications","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Male"
33798,"HHU781l_HHCMale","Male","HHU781l_HHTotalIndividual","%",250,"VNM","Viet Nam","5.19",2024,"","General Statistics Office of Vietnam","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Male"
33798,"HHU781l_HHCMale","Male","HHU781l_HHTotalIndividual","%",260,"ZWE","Zimbabwe","8.54425",2020,"","Zimbabwe National Statistics Agency (ZIMSTAT)","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Male"
33798,"HHU781l_HHCMale","Male","HHU781l_HHTotalIndividual","%",275,"BIH","Bosnia and Herzegovina","8.06173",2021,"","Agency for statistics of Bosnia and Herzegovina","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Male"
33798,"HHU781l_HHCMale","Male","HHU781l_HHTotalIndividual","%",275,"BIH","Bosnia and Herzegovina","10.1713",2023,"","Agency for Statistics of Bosnia and Herzegovina","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Male"
33798,"HHU781l_HHCMale","Male","HHU781l_HHTotalIndividual","%",275,"BIH","Bosnia and Herzegovina","12.2809",2024,"","Agency for Statistics of Bosnia and Herzegovina","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Male"
33799,"HHU781l_HHCFemale","Female","HHU781l_HHTotalIndividual","%",10,"ALB","Albania","4.34044",2020,"","INSTAT (Institute of Statistics)","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Female"
33799,"HHU781l_HHCFemale","Female","HHU781l_HHTotalIndividual","%",10,"ALB","Albania","6.61883",2021,"","INSTAT (Institute of Statistics)","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Female"
33799,"HHU781l_HHCFemale","Female","HHU781l_HHTotalIndividual","%",10,"ALB","Albania","11.0884",2022,"","Institute of Statistics","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Female"
33799,"HHU781l_HHCFemale","Female","HHU781l_HHTotalIndividual","%",10,"ALB","Albania","10.9959",2023,"","Institute of Statistics","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Female"
33799,"HHU781l_HHCFemale","Female","HHU781l_HHTotalIndividual","%",18,"SAU","Saudi Arabia","70.0215",2021,"","Communications andI nformation Technology Commision","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Female"
33799,"HHU781l_HHCFemale","Female","HHU781l_HHTotalIndividual","%",18,"SAU","Saudi Arabia","74.8373",2022,"","Communications & IT Commission","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Female"
33799,"HHU781l_HHCFemale","Female","HHU781l_HHTotalIndividual","%",18,"SAU","Saudi Arabia","75.2776",2023,"Results are based on unweighted survey data","Communications & IT Commission","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Female"
33799,"HHU781l_HHCFemale","Female","HHU781l_HHTotalIndividual","%",18,"SAU","Saudi Arabia","81.0738",2024,"Results are based on unweighted survey data using quota sampling","Communications, Space and Technology Commission","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Female"
33799,"HHU781l_HHCFemale","Female","HHU781l_HHTotalIndividual","%",30,"BEL","Belgium","73.6277",2023,"","Statbel (Directorate General Statistics - Statistics Belgium)","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Female"
33799,"HHU781l_HHCFemale","Female","HHU781l_HHTotalIndividual","%",34,"BGD","Bangladesh","5.07789",2021,"","Bangladesh Bureau of Statistics (BBS)","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Female"
33799,"HHU781l_HHCFemale","Female","HHU781l_HHTotalIndividual","%",34,"BGD","Bangladesh","3.69127",2023,"","Bangladesh Bureau of Statistics","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Female"
33799,"HHU781l_HHCFemale","Female","HHU781l_HHTotalIndividual","%",35,"BHR","Bahrain","58.684",2020,"estimated based on 2020 residential survey","Telecommunications Regulatory Authority (TRA)","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Female"
33799,"HHU781l_HHCFemale","Female","HHU781l_HHTotalIndividual","%",35,"BHR","Bahrain","72.151",2023,"Estimated based on 2023 residential survey","TRA bahrain","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Female"
33799,"HHU781l_HHCFemale","Female","HHU781l_HHTotalIndividual","%",37,"BLR","Belarus","31.7309",2022,"","National Statistical Committee of the Republic of Belarus (Belstat)","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Female"
33799,"HHU781l_HHCFemale","Female","HHU781l_HHTotalIndividual","%",37,"BLR","Belarus","34.9084",2023,"","National Statistical Committee of the Republic of Belarus (Belstat)","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Female"
33799,"HHU781l_HHCFemale","Female","HHU781l_HHTotalIndividual","%",37,"BLR","Belarus","35.7362",2024,"in the last 12 months","National Statistical Committee of the Republic of Belarus (Belstat)","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Female"
33799,"HHU781l_HHCFemale","Female","HHU781l_HHTotalIndividual","%",43,"BRN","Brunei Darussalam","27.6887",2018,"","Authority for Info-communciations Technology Industry of Brunei Darussalam (AITI)","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Female"
33799,"HHU781l_HHCFemale","Female","HHU781l_HHTotalIndividual","%",47,"CAN","Canada","48",2022,"","Statistics Canada","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Female"
33799,"HHU781l_HHCFemale","Female","HHU781l_HHTotalIndividual","%",49,"CHL","Chile","26.1441",2023,"","Instituto Nacional de Estadisticas","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Female"
33799,"HHU781l_HHCFemale","Female","HHU781l_HHTotalIndividual","%",53,"COL","Colombia","12.2055",2022,"","Departamento Administrativo Nacional de Estadistica (DANE)","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Female"
33799,"HHU781l_HHCFemale","Female","HHU781l_HHTotalIndividual","%",53,"COL","Colombia","15.1713",2023,"","Departamento Administrativo Nacional de Estadistica (DANE)","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Female"
33799,"HHU781l_HHCFemale","Female","HHU781l_HHTotalIndividual","%",61,"CIV","Côte d'Ivoire","4.85708",2023,"","ARTCI","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Female"
33799,"HHU781l_HHCFemale","Female","HHU781l_HHTotalIndividual","%",67,"DEU","Germany","19.1136",2021,"","Statistisches Bundesamt (Destatis)","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Female"
33799,"HHU781l_HHCFemale","Female","HHU781l_HHTotalIndividual","%",67,"DEU","Germany","55.7081",2023,"","Federal Statistical Office","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Female"
33799,"HHU781l_HHCFemale","Female","HHU781l_HHTotalIndividual","%",71,"DNK","Denmark","45.6361",2020,"","Statistics Denmark","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Female"
33799,"HHU781l_HHCFemale","Female","HHU781l_HHTotalIndividual","%",71,"DNK","Denmark","48.0948",2021,"Re.  Changing privacy settings on your device. The wording in the items that is collected: c) Limited access to profile or content on social networking sites or shared onlinestorage","Statistics Denmark","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Female"
33799,"HHU781l_HHCFemale","Female","HHU781l_HHTotalIndividual","%",71,"DNK","Denmark","52.88",2023,"","Statistics Denmark","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Female"
33799,"HHU781l_HHCFemale","Female","HHU781l_HHTotalIndividual","%",72,"DOM","Dominican Rep.","9.50413",2022,"","Oficina Nacional de Estadistica","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Female"
33799,"HHU781l_HHCFemale","Female","HHU781l_HHTotalIndividual","%",73,"ESP","Spain","69.5203",2020,"","Instituto Nacional de Estadística (INE)","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Female"
33799,"HHU781l_HHCFemale","Female","HHU781l_HHTotalIndividual","%",73,"ESP","Spain","71.958",2021,"","Instituto Nacional de Estadística (INE)","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Female"
33799,"HHU781l_HHCFemale","Female","HHU781l_HHTotalIndividual","%",73,"ESP","Spain","76.772",2023,"","Instituto Nacional de Estadistica","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Female"
33799,"HHU781l_HHCFemale","Female","HHU781l_HHTotalIndividual","%",103,"HKG","Hong Kong, China","16.0843",2022,"In last twelve months","Census and Statistics Department","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Female"
33799,"HHU781l_HHCFemale","Female","HHU781l_HHTotalIndividual","%",103,"HKG","Hong Kong, China","22.0979",2023,"Using a personal computer (i.e. desktop computer, laptop and tablet).","Census and Statistics Department, Hong Kong Special Administrative Region, China","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Female"
33799,"HHU781l_HHCFemale","Female","HHU781l_HHTotalIndividual","%",107,"HRV","Croatia","28.2643",2021,"","Croatian Bureau of Statistics","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Female"
33799,"HHU781l_HHCFemale","Female","HHU781l_HHTotalIndividual","%",107,"HRV","Croatia","34.2487",2023,"","Croatian Bureau of Statistics","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Female"
33799,"HHU781l_HHCFemale","Female","HHU781l_HHTotalIndividual","%",116,"IRN","Iran (Islamic Republic of)","0.821473",2021,"","Statistical Centre of Iran","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Female"
33799,"HHU781l_HHCFemale","Female","HHU781l_HHTotalIndividual","%",117,"IRQ","Iraq","0.759749",2022,"","Central Organization for Statistics And Information Technology","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Female"
33799,"HHU781l_HHCFemale","Female","HHU781l_HHTotalIndividual","%",128,"KOR","Korea (Rep. of)","24.9426",2021,"","Ministriy of Sceience and ICT(MSIT)","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Female"
33799,"HHU781l_HHCFemale","Female","HHU781l_HHTotalIndividual","%",128,"KOR","Korea (Rep. of)","25.816",2022,"","Ministry of Science and ICT","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Female"
33799,"HHU781l_HHCFemale","Female","HHU781l_HHTotalIndividual","%",128,"KOR","Korea (Rep. of)","35.3129",2023,"","Ministry of Science and ICT","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Female"
33799,"HHU781l_HHCFemale","Female","HHU781l_HHTotalIndividual","%",128,"KOR","Korea (Rep. of)","33.962",2024,"","Ministry of Science and ICT","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Female"
33799,"HHU781l_HHCFemale","Female","HHU781l_HHTotalIndividual","%",130,"KWT","Kuwait","48.5169",2020,"","Communication and Information Technology Regulatory Authority","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Female"
33799,"HHU781l_HHCFemale","Female","HHU781l_HHTotalIndividual","%",130,"KWT","Kuwait","48.5169",2021,"","Communication and Information Technology Regulatory Authority","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Female"
33799,"HHU781l_HHCFemale","Female","HHU781l_HHTotalIndividual","%",138,"LTU","Lithuania","20.9847",2019,"Reference period last 12 months.","Statistics Lithuania","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Female"
33799,"HHU781l_HHCFemale","Female","HHU781l_HHTotalIndividual","%",138,"LTU","Lithuania","32.6955",2021,"","Statistics Lithuania","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Female"
33799,"HHU781l_HHCFemale","Female","HHU781l_HHTotalIndividual","%",138,"LTU","Lithuania","38.1733",2023,"","State Data Agency (Statistics Lithuania)","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Female"
33799,"HHU781l_HHCFemale","Female","HHU781l_HHTotalIndividual","%",141,"MAC","Macao, China","32.4561",2021,"","Statistics and Census Service","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Female"
33799,"HHU781l_HHCFemale","Female","HHU781l_HHTotalIndividual","%",147,"MEX","Mexico","6.22995",2017,"","Instituto Nacional de Estadística y Geografía (INEGI)","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Female"
33799,"HHU781l_HHCFemale","Female","HHU781l_HHTotalIndividual","%",147,"MEX","Mexico","6.68114",2018,"","Instituto Nacional de Estadística y Geografía (INEGI)","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Female"
33799,"HHU781l_HHCFemale","Female","HHU781l_HHTotalIndividual","%",148,"MYS","Malaysia","62.3047",2024,"Changing privacy settings on your devices, accounts or app to limit the sharing of personal data and information (E.g: name, contact information, photos)","Department of Statistics","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Female"
33799,"HHU781l_HHCFemale","Female","HHU781l_HHTotalIndividual","%",151,"MLT","Malta","21.2505",2019,"","National Statistics Office","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Female"
33799,"HHU781l_HHCFemale","Female","HHU781l_HHTotalIndividual","%",155,"MAR","Morocco","18.6794",2021,"","Agence Nationale de Réglementation des Télécommunications (ANRT)","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Female"
33799,"HHU781l_HHCFemale","Female","HHU781l_HHTotalIndividual","%",161,"MWI","Malawi","1.3795",2023,"","National Statistical Office of Malawi","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Female"
33799,"HHU781l_HHCFemale","Female","HHU781l_HHTotalIndividual","%",176,"OMN","Oman","60.1119",2020,"","Ministry of Transport, Communications and Information Technology","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Female"
33799,"HHU781l_HHCFemale","Female","HHU781l_HHTotalIndividual","%",184,"PHL","Philippines","30.9453",2022,"","Department of  Information and Communications Technology","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Female"
33799,"HHU781l_HHCFemale","Female","HHU781l_HHTotalIndividual","%",191,"PRT","Portugal","9.3312",2019,"Variable collected refers to: ""changing the settings of any software, including operating system or security programs""","Statistics Portugal","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Female"
33799,"HHU781l_HHCFemale","Female","HHU781l_HHTotalIndividual","%",191,"PRT","Portugal","13.4571",2021,"","Statistics Portugal","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Female"
33799,"HHU781l_HHCFemale","Female","HHU781l_HHTotalIndividual","%",191,"PRT","Portugal","14.4003",2023,"","Instituto Nacional de Estatistica","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Female"
33799,"HHU781l_HHCFemale","Female","HHU781l_HHTotalIndividual","%",202,"RUS","Russian Federation","6.02933",2021,"Changing account access settings to increase their security (for example, using security questions, two-step verification when logging in to an account must be confirmed using an SMS code, the use of biometric data such as face recognition or fingerprints)","Federal State Statistics Service","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Female"
33799,"HHU781l_HHCFemale","Female","HHU781l_HHTotalIndividual","%",202,"RUS","Russian Federation","8.40036",2022,"Changing account access settings to increase their security (for example: using security questions, two-step verification when logging into an account must be confirmed using an SMS code, the use of biometric data such as face recognition or fingerprints) in the last 12 months","Federal State Statistics Service of the Russian Federation","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Female"
33799,"HHU781l_HHCFemale","Female","HHU781l_HHTotalIndividual","%",202,"RUS","Russian Federation","8.71354",2023,"Restricting the use of personal data (for example, changing settings in the application or account to restrict the use of last name, first name, phone number, photos and other information)","Federal State Statistics Service of the Russian Federation","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Female"
33799,"HHU781l_HHCFemale","Female","HHU781l_HHTotalIndividual","%",202,"RUS","Russian Federation","10.6517",2024,"","Federal State Statistics Service of the Russian Federation","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Female"
33799,"HHU781l_HHCFemale","Female","HHU781l_HHTotalIndividual","%",214,"SGP","Singapore","72.2381",2021,"","Infocomm Media Development Authority (IMDA)","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Female"
33799,"HHU781l_HHCFemale","Female","HHU781l_HHTotalIndividual","%",214,"SGP","Singapore","73.5004",2022,"","Infocomm Media Development Authority","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Female"
33799,"HHU781l_HHCFemale","Female","HHU781l_HHTotalIndividual","%",214,"SGP","Singapore","72.5549",2023,"","Infocomm Media Development Authority","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Female"
33799,"HHU781l_HHCFemale","Female","HHU781l_HHTotalIndividual","%",214,"SGP","Singapore","74.18",2024,"","Infocomm Media Development Authority","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Female"
33799,"HHU781l_HHCFemale","Female","HHU781l_HHTotalIndividual","%",239,"ARE","United Arab Emirates","53.9168",2022,"","Telecommunications Regulatory Authority","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Female"
33799,"HHU781l_HHCFemale","Female","HHU781l_HHTotalIndividual","%",239,"ARE","United Arab Emirates","57.3166",2023,"Based on non-probabilistic sampling (snowballing) reweighted for representativeness","Telecommunications Regulatory Authority","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Female"
33799,"HHU781l_HHCFemale","Female","HHU781l_HHTotalIndividual","%",239,"ARE","United Arab Emirates","65.7337",2024,"","Telecommunications & Digital Government Regulatory Authority","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Female"
33799,"HHU781l_HHCFemale","Female","HHU781l_HHTotalIndividual","%",241,"UKR","Ukraine","1.30618",2020,"","State Statistics Service of Ukraine","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Female"
33799,"HHU781l_HHCFemale","Female","HHU781l_HHTotalIndividual","%",241,"UKR","Ukraine","0.993311",2021,"","State Statistics Service of Ukraine","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Female"
33799,"HHU781l_HHCFemale","Female","HHU781l_HHTotalIndividual","%",242,"URY","Uruguay","51.5741",2022,"","Instituto Nacional de Estadistica","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Female"
33799,"HHU781l_HHCFemale","Female","HHU781l_HHTotalIndividual","%",245,"UZB","Uzbekistan","1.20087",2022,"","Statistics Agency under the President of the Republic of Uzbekistan","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Female"
33799,"HHU781l_HHCFemale","Female","HHU781l_HHTotalIndividual","%",250,"VNM","Viet Nam","4.36302",2023,"","Ministry of Information and Communications","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Female"
33799,"HHU781l_HHCFemale","Female","HHU781l_HHTotalIndividual","%",250,"VNM","Viet Nam","4.43142",2024,"","General Statistics Office of Vietnam","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Female"
33799,"HHU781l_HHCFemale","Female","HHU781l_HHTotalIndividual","%",260,"ZWE","Zimbabwe","6.93806",2020,"","Zimbabwe National Statistics Agency (ZIMSTAT)","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Female"
33799,"HHU781l_HHCFemale","Female","HHU781l_HHTotalIndividual","%",275,"BIH","Bosnia and Herzegovina","5.5371",2021,"","Agency for statistics of Bosnia and Herzegovina","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Female"
33799,"HHU781l_HHCFemale","Female","HHU781l_HHTotalIndividual","%",275,"BIH","Bosnia and Herzegovina","6.54881",2023,"","Agency for Statistics of Bosnia and Herzegovina","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Female"
33799,"HHU781l_HHCFemale","Female","HHU781l_HHTotalIndividual","%",275,"BIH","Bosnia and Herzegovina","7.65083",2024,"","Agency for Statistics of Bosnia and Herzegovina","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Female"
33800,"HHU781l_HHCUrbanUsers","Urban","HHU781l_HHTotalIndividual","%",30,"BEL","Belgium","74.4189",2023,"","Statbel (Directorate General Statistics - Statistics Belgium)","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Urban"
33800,"HHU781l_HHCUrbanUsers","Urban","HHU781l_HHTotalIndividual","%",34,"BGD","Bangladesh","9.76356",2021,"","Bangladesh Bureau of Statistics (BBS)","Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): Urban"
